p,scenario,trial,seed,n_transmissions,conclusive_count,conclusive_fraction,qber,exact_qber,difference_from_exact,exact_conclusive_probability,difference_conclusive
0.02,dual,5,212079497,1000,234,0.234,0.042735042735042736,0.04409890390007648,-0.0013638611650337445,0.2615333333333333,-0.02753333333333327
0.02,dual,6,984074616,1000,257,0.257,0.042801556420233464,0.04409890390007648,-0.0012973474798430168,0.2615333333333333,-0.004533333333333278
0.02,dual,7,1307642389,1000,260,0.26,0.046153846153846156,0.04409890390007648,0.002054942253769676,0.2615333333333333,-0.0015333333333332755
0.02,dual,8,687939736,1000,263,0.263,0.060836501901140684,0.04409890390007648,0.016737598001064204,0.2615333333333333,0.0014666666666667272
0.02,dual,9,3127913085,1000,265,0.265,0.045283018867924525,0.04409890390007648,0.0011841149678480448,0.2615333333333333,0.003466666666666729
0.02,dual,10,1439181775,1000,271,0.271,0.055350553505535055,0.04409890390007648,0.011251649605458575,0.2615333333333333,0.009466666666666734
0.02,dual,11,1798552244,1000,252,0.252,0.03968253968253968,0.04409890390007648,-0.0044163642175368,0.2615333333333333,-0.009533333333333283
0.02,dual,12,1507260406,1000,270,0.27,0.040740740740740744,0.04409890390007648,-0.0033581631593357364,0.2615333333333333,0.008466666666666733
0.02,dual,13,2794955178,1000,281,0.281,0.0498220640569395,0.04409890390007648,0.0057231601568630205,0.2615333333333333,0.019466666666666743
0.02,dual,14,3739302040,1000,274,0.274,0.029197080291970802,0.04409890390007648,-0.014901823608105678,0.2615333333333333,0.012466666666666737
0.02,dual,15,3968829750,1000,260,0.26,0.05,0.04409890390007648,0.005901096099923522,0.2615333333333333,-0.0015333333333332755
0.02,dual,16,2134518514,1000,261,0.261,0.02681992337164751,0.04409890390007648,-0.01727898052842897,0.2615333333333333,-0.0005333333333332746
0.02,dual,17,4070250135,1000,261,0.261,0.04597701149425287,0.04409890390007648,0.0018781075941763925,0.2615333333333333,-0.0005333333333332746
0.02,dual,18,1792418781,1000,262,0.262,0.04198473282442748,0.04409890390007648,-0.002114171075648999,0.2615333333333333,0.0004666666666667263
0.02,dual,19,4046517163,1000,269,0.269,0.05204460966542751,0.04409890390007648,0.00794570576535103,0.2615333333333333,0.0074666666666667325
0.02,dual,20,1598216252,1000,249,0.249,0.03614457831325301,0.04409890390007648,-0.00795432558682347,0.2615333333333333,-0.012533333333333285
0.02,dual,21,3206958810,1000,277,0.277,0.05776173285198556,0.04409890390007648,0.013662828951909081,0.2615333333333333,0.01546666666666674
0.02,dual,22,3307576552,1000,275,0.275,0.08727272727272728,0.04409890390007648,0.0431738233726508,0.2615333333333333,0.013466666666666738
0.02,dual,23,1585347749,1000,256,0.256,0.04296875,0.04409890390007648,-0.0011301539000764804,0.2615333333333333,-0.005533333333333279
0.02,dual,24,2260050727,1000,251,0.251,0.07569721115537849,0.04409890390007648,0.03159830725530201,0.2615333333333333,-0.010533333333333283
0.02,dual,25,2419873596,1000,264,0.264,0.04924242424242424,0.04409890390007648,0.00514352034234776,0.2615333333333333,0.002466666666666728
0.02,dual,26,863734220,1000,273,0.273,0.04395604395604396,0.04409890390007648,-0.00014285994403252095,0.2615333333333333,0.011466666666666736
0.02,dual,27,3827926869,1000,249,0.249,0.04819277108433735,0.04409890390007648,0.0040938671842608715,0.2615333333333333,-0.012533333333333285
0.02,dual,28,3652179294,1000,260,0.26,0.03076923076923077,0.04409890390007648,-0.01332967313084571,0.2615333333333333,-0.0015333333333332755
0.02,dual,29,969127440,1000,270,0.27,0.04814814814814815,0.04409890390007648,0.004049244248071668,0.2615333333333333,0.008466666666666733
0.02,dual,30,3647319730,1000,268,0.268,0.03731343283582089,0.04409890390007648,-0.006785471064255588,0.2615333333333333,0.006466666666666732
0.02,dual,31,893809274,1000,262,0.262,0.03435114503816794,0.04409890390007648,-0.00974775886190854,0.2615333333333333,0.0004666666666667263
0.02,dual,32,1601919165,1000,288,0.288,0.04861111111111111,0.04409890390007648,0.0045122072110346315,0.2615333333333333,0.026466666666666694
0.02,dual,33,1377616162,1000,293,0.293,0.05460750853242321,0.04409890390007648,0.010508604632346728,0.2615333333333333,0.0314666666666667
0.02,dual,34,1680802441,1000,273,0.273,0.05128205128205128,0.04409890390007648,0.0071831473819748,0.2615333333333333,0.011466666666666736
0.02,dual,35,2193515198,1000,245,0.245,0.0653061224489796,0.04409890390007648,0.021207218548903117,0.2615333333333333,-0.01653333333333329
0.02,dual,36,1623434126,1000,268,0.268,0.03731343283582089,0.04409890390007648,-0.006785471064255588,0.2615333333333333,0.006466666666666732
0.02,dual,37,3786880264,1000,264,0.264,0.041666666666666664,0.04409890390007648,-0.002432237233409816,0.2615333333333333,0.002466666666666728
0.02,dual,38,264082084,1000,266,0.266,0.041353383458646614,0.04409890390007648,-0.002745520441429866,0.2615333333333333,0.00446666666666673
0.02,dual,39,380730066,1000,245,0.245,0.04081632653061224,0.04409890390007648,-0.0032825773694642388,0.2615333333333333,-0.01653333333333329
0.02,dual,40,3689737370,1000,257,0.257,0.05058365758754864,0.04409890390007648,0.006484753687472158,0.2615333333333333,-0.004533333333333278
0.02,dual,41,4225990119,1000,238,0.238,0.06302521008403361,0.04409890390007648,0.01892630618395713,0.2615333333333333,-0.023533333333333295
0.02,dual,42,3351218162,1000,255,0.255,0.03137254901960784,0.04409890390007648,-0.012726354880468638,0.2615333333333333,-0.00653333333333328
0.02,dual,43,209685797,1000,259,0.259,0.06563706563706563,0.04409890390007648,0.02153816173698915,0.2615333333333333,-0.0025333333333332764
0.02,dual,44,509568193,1000,272,0.272,0.051470588235294115,0.04409890390007648,0.007371684335217635,0.2615333333333333,0.010466666666666735
0.02,dual,45,3486980125,1000,251,0.251,0.043824701195219126,0.04409890390007648,-0.0002742027048573542,0.2615333333333333,-0.010533333333333283
0.02,dual,46,3450119066,1000,274,0.274,0.05474452554744526,0.04409890390007648,0.010645621647368778,0.2615333333333333,0.012466666666666737
0.02,dual,47,3826440177,1000,285,0.285,0.028070175438596492,0.04409890390007648,-0.01602872846147999,0.2615333333333333,0.02346666666666669
0.02,dual,48,1337460783,1000,255,0.255,0.047058823529411764,0.04409890390007648,0.0029599196293352836,0.2615333333333333,-0.00653333333333328
0.02,dual,49,1095342441,1000,285,0.285,0.05964912280701754,0.04409890390007648,0.015550218906941062,0.2615333333333333,0.02346666666666669
0.02,dual,50,912337101,1000,261,0.261,0.04980842911877394,0.04409890390007648,0.005709525218697463,0.2615333333333333,-0.0005333333333332746
0.03,dual,1,2972968347,1000,272,0.272,0.08088235294117647,0.06437125748503,0.01651109545614647,0.26719999999999994,0.004800000000000082
0.03,dual,2,70538039,1000,281,0.281,0.05338078291814947,0.06437125748503,-0.010990474566880536,0.26719999999999994,0.01380000000000009
0.03,dual,3,153128507,1000,251,0.251,0.07569721115537849,0.06437125748503,0.011325953670348485,0.26719999999999994,-0.016199999999999937
0.03,dual,4,1086631961,1000,254,0.254,0.04330708661417323,0.06437125748503,-0.021064170870856776,0.26719999999999994,-0.013199999999999934
0.03,dual,5,2127126728,1000,265,0.265,0.04905660377358491,0.06437125748503,-0.015314653711445095,0.26719999999999994,-0.0021999999999999242
0.03,dual,6,3036023326,1000,246,0.246,0.07317073170731707,0.06437125748503,0.008799474222287065,0.26719999999999994,-0.02119999999999994
0.03,dual,7,424258847,1000,273,0.273,0.047619047619047616,0.06437125748503,-0.016752209865982387,0.26719999999999994,0.005800000000000083
0.03,dual,8,1763058670,1000,254,0.254,0.04330708661417323,0.06437125748503,-0.021064170870856776,0.26719999999999994,-0.013199999999999934
0.03,dual,9,2843227524,1000,262,0.262,0.061068702290076333,0.06437125748503,-0.00330255519495367,0.26719999999999994,-0.005199999999999927
0.03,dual,10,2308407659,1000,290,0.29,0.05862068965517241,0.06437125748503,-0.0057505678298575905,0.26719999999999994,0.022800000000000042
0.03,dual,11,1440194007,1000,261,0.261,0.06896551724137931,0.06437125748503,0.004594259756349306,0.26719999999999994,-0.006199999999999928
0.03,dual,12,1871500230,1000,273,0.273,0.05128205128205128,0.06437125748503,-0.013089206202978723,0.26719999999999994,0.005800000000000083
0.03,dual,13,2185740148,1000,264,0.264,0.06818181818181818,0.06437125748503,0.0038105606967881733,0.26719999999999994,-0.003199999999999925
0.03,dual,14,1873794779,1000,271,0.271,0.07380073800738007,0.06437125748503,0.00942948052235007,0.26719999999999994,0.003800000000000081
0.03,dual,15,1310667788,1000,272,0.272,0.05514705882352941,0.06437125748503,-0.009224198661500593,0.26719999999999994,0.004800000000000082
0.03,dual,16,2277050625,1000,273,0.273,0.0695970695970696,0.06437125748503,0.005225812112039596,0.26719999999999994,0.005800000000000083
0.03,dual,17,3187697102,1000,267,0.267,0.04119850187265917,0.06437125748503,-0.02317275561237083,0.26719999999999994,-0.00019999999999992246
0.03,dual,18,2353813507,1000,287,0.287,0.05574912891986063,0.06437125748503,-0.008622128565169376,0.26719999999999994,0.01980000000000004
0.03,dual,19,1350102156,1000,262,0.262,0.0648854961832061,0.06437125748503,0.0005142386981761005,0.26719999999999994,-0.005199999999999927
0.03,dual,20,1799090509,1000,283,0.283,0.09187279151943463,0.06437125748503,0.027501534034404626,0.26719999999999994,0.015800000000000036
0.03,dual,21,2658285975,1000,268,0.268,0.041044776119402986,0.06437125748503,-0.023326481365627018,0.26719999999999994,0.0008000000000000784
0.03,dual,22,2857615910,1000,271,0.271,0.06642066420664207,0.06437125748503,0.0020494067216120654,0.26719999999999994,0.003800000000000081
0.03,dual,23,3677821387,1000,270,0.27,0.08518518518518518,0.06437125748503,0.02081392770015518,0.26719999999999994,0.00280000000000008
0.03,dual,24,1126142293,1000,283,0.283,0.053003533568904596,0.06437125748503,-0.011367723916125408,0.26719999999999994,0.015800000000000036
0.03,dual,25,3967969290,1000,271,0.271,0.04428044280442804,0.06437125748503,-0.020090814680601962,0.26719999999999994,0.003800000000000081
0.03,dual,26,3949638878,1000,280,0.28,0.03571428571428571,0.06437125748503,-0.02865697177074429,0.26719999999999994,0.012800000000000089
0.03,dual,27,3134708650,1000,256,0.256,0.05078125,0.06437125748503,-0.013590007485030003,0.26719999999999994,-0.011199999999999932
0.03,dual,28,2445774641,1000,255,0.255,0.058823529411764705,0.06437125748503,-0.005547728073265298,0.26719999999999994,-0.012199999999999933
0.03,dual,29,671714290,1000,276,0.276,0.03985507246376811,0.06437125748503,-0.02451618502126189,0.26719999999999994,0.008800000000000086
0.03,dual,30,3404662626,1000,263,0.263,0.06844106463878327,0.06437125748503,0.004069807153753269,0.26719999999999994,-0.004199999999999926
0.03,dual,31,2226046657,1000,264,0.264,0.056818181818181816,0.06437125748503,-0.007553075666848187,0.26719999999999994,-0.003199999999999925
0.03,dual,32,367433237,1000,271,0.271,0.04428044280442804,0.06437125748503,-0.020090814680601962,0.26719999999999994,0.003800000000000081
0.03,dual,33,2177073078,1000,267,0.267,0.0599250936329588,0.06437125748503,-0.004446163852071201,0.26719999999999994,-0.00019999999999992246
0.03,dual,34,1794320332,1000,293,0.293,0.06143344709897611,0.06437125748503,-0.002937810386053896,0.26719999999999994,0.025800000000000045
0.03,dual,35,3701770914,1000,256,0.256,0.0546875,0.06437125748503,-0.009683757485030003,0.26719999999999994,-0.011199999999999932
0.03,dual,36,1299854484,1000,270,0.27,0.040740740740740744,0.06437125748503,-0.02363051674428926,0.26719999999999994,0.00280000000000008
0.03,dual,37,3822482351,1000,250,0.25,0.048,0.06437125748503,-0.016371257485030002,0.26719999999999994,-0.017199999999999938
0.03,dual,38,1716898915,1000,277,0.277,0.08664259927797834,0.06437125748503,0.022271341792948332,0.26719999999999994,0.009800000000000086
0.03,dual,39,4072096371,1000,293,0.293,0.05460750853242321,0.06437125748503,-0.009763748952606795,0.26719999999999994,0.025800000000000045
0.03,dual,40,3330508669,1000,259,0.259,0.05791505791505792,0.06437125748503,-0.006456199569972086,0.26719999999999994,-0.00819999999999993
0.03,dual,41,4088392754,1000,270,0.27,0.07037037037037037,0.06437125748503,0.005999112885340371,0.26719999999999994,0.00280000000000008
0.03,dual,42,454080305,1000,251,0.251,0.04780876494023904,0.06437125748503,-0.01656249254479096,0.26719999999999994,-0.016199999999999937
0.03,dual,43,4005132079,1000,267,0.267,0.0749063670411985,0.06437125748503,0.010535109556168501,0.26719999999999994,-0.00019999999999992246
0.03,dual,44,398462693,1000,267,0.267,0.04868913857677903,0.06437125748503,-0.015682118908250976,0.26719999999999994,-0.00019999999999992246
0.03,dual,45,1178509783,1000,268,0.268,0.0708955223880597,0.06437125748503,0.0065242649030296945,0.26719999999999994,0.0008000000000000784
0.03,dual,46,2507699931,1000,268,0.268,0.033582089552238806,0.06437125748503,-0.030789167932791198,0.26719999999999994,0.0008000000000000784
0.03,dual,47,980073736,1000,287,0.287,0.05574912891986063,0.06437125748503,-0.008622128565169376,0.26719999999999994,0.01980000000000004
0.03,dual,48,3648074127,1000,245,0.245,0.0653061224489796,0.06437125748503,0.0009348649639495943,0.26719999999999994,-0.022199999999999942
0.03,dual,49,1829677358,1000,286,0.286,0.07692307692307693,0.06437125748503,0.012551819438046924,0.26719999999999994,0.01880000000000004
0.03,dual,50,1979378582,1000,263,0.263,0.07984790874524715,0.06437125748503,0.015476651260217147,0.26719999999999994,-0.004199999999999926
0.04,dual,1,20292418,1000,276,0.276,0.057971014492753624,0.08357771260997067,-0.025606698117217046,0.2727999999999999,0.003200000000000147
0.04,dual,2,3841708423,1000,280,0.28,0.060714285714285714,0.08357771260997067,-0.022863426895684956,0.2727999999999999,0.007200000000000151
0.04,dual,3,1446248650,1000,260,0.26,0.08076923076923077,0.08357771260997067,-0.002808481840739896,0.2727999999999999,-0.012799999999999867
0.04,dual,4,3684091774,1000,270,0.27,0.08148148148148149,0.08357771260997067,-0.0020962311284891816,0.2727999999999999,-0.002799999999999858
0.04,dual,5,3053041211,1000,257,0.257,0.08949416342412451,0.08357771260997067,0.005916450814153845,0.2727999999999999,-0.01579999999999987
0.04,dual,6,636851824,1000,275,0.275,0.08363636363636363,0.08357771260997067,5.8651026392964045e-05,0.2727999999999999,0.0022000000000001463
0.04,dual,7,4215528152,1000,246,0.246,0.08536585365853659,0.08357771260997067,0.0017881410485659222,0.2727999999999999,-0.02679999999999988
0.04,dual,8,3991731896,1000,266,0.266,0.11278195488721804,0.08357771260997067,0.02920424227724737,0.2727999999999999,-0.006799999999999862
0.04,dual,9,2421824324,1000,283,0.283,0.07773851590106007,0.08357771260997067,-0.005839196708910602,0.2727999999999999,0.010200000000000098
0.04,dual,10,1763784344,1000,275,0.275,0.06545454545454546,0.08357771260997067,-0.01812316715542521,0.2727999999999999,0.0022000000000001463
0.04,dual,11,3405455564,1000,281,0.281,0.05693950177935943,0.08357771260997067,-0.026638210830611242,0.2727999999999999,0.008200000000000152
0.04,dual,12,535412456,1000,274,0.274,0.07664233576642336,0.08357771260997067,-0.0069353768435473084,0.2727999999999999,0.0012000000000001454
0.04,dual,13,3201414176,1000,253,0.253,0.06719367588932806,0.08357771260997067,-0.016384036720642606,0.2727999999999999,-0.019799999999999873
0.04,dual,14,373530263,1000,285,0.285,0.07368421052631578,0.08357771260997067,-0.009893502083654887,0.2727999999999999,0.0122000000000001
0.04,dual,15,666628808,1000,256,0.256,0.07421875,0.08357771260997067,-0.00935896260997067,0.2727999999999999,-0.01679999999999987
0.04,dual,16,1140019023,1000,283,0.283,0.08833922261484099,0.08357771260997067,0.004761510004870323,0.2727999999999999,0.010200000000000098
0.04,dual,17,2012258082,1000,286,0.286,0.0944055944055944,0.08357771260997067,0.010827881795623731,0.2727999999999999,0.0132000000000001
0.04,dual,18,2638698660,1000,268,0.268,0.07835820895522388,0.08357771260997067,-0.005219503654746785,0.2727999999999999,-0.00479999999999986
