d,q,gamma,ordering_class,T_xx,T_yy,T_zz,Q,fixed_chsh,s_max,diqkd_rate_raw,chsh_valid,chsh_sensitive,regime,shared_p,p
0.0187,0.0187,0.0187,1,8.644942989490126e-01,-8.644942989490126e-01,9.158789267957255e-01,4.206053660213677e-02,2.517827961934144e+00,2.518876417344714e+00,2.258643225106579e-01,True,True,unmasked,True,0.0187
0.0187,0.0187,0.0187,2,8.644942989490124e-01,-8.644942989490124e-01,9.158617063132299e-01,4.206914684338468e-02,2.517803608494248e+00,2.518851371563098e+00,2.257963594231610e-01,True,True,unmasked,True,0.0187
0.0188,0.0188,0.0188,1,8.638107547514638e-01,-8.638107547514638e-01,9.154457752317033e-01,4.227711238414789e-02,2.516248715643086e+00,2.517308076031909e+00,2.230009511687805e-01,True,True,unmasked,True,0.0188
0.0188,0.0188,0.0188,2,8.638107547514640e-01,-8.638107547514640e-01,9.154282781860742e-01,4.228586090696245e-02,2.516223971083856e+00,2.517282624201752e+00,2.229320243800552e-01,True,True,unmasked,True,0.0188
0.0189,0.0189,0.0189,1,8.631276352196340e-01,-8.631276352196340e-01,9.150127989466382e-01,4.249360052668077e-02,2.514670317801925e+00,2.515740636008409e+00,2.201444818496360e-01,True,True,unmasked,True,0.0189
0.0189,0.0189,0.0189,2,8.631276352196338e-01,-8.631276352196338e-01,9.149950224052761e-01,4.250248879736158e-02,2.514645177976039e+00,2.515714773742261e+00,2.200745831644068e-01,True,True,unmasked,True,0.0189
0.019,0.019,0.019,1,8.624449401592954e-01,-8.624449401592954e-01,9.145799979039995e-01,4.271000104799999e-02,2.513092768084320e+00,2.514174096893412e+00,2.172948785511840e-01,True,True,unmasked,True,0.019
0.019,0.019,0.019,2,8.624449401592955e-01,-8.624449401592955e-01,9.145619389191102e-01,4.271903054044441e-02,2.513067228822968e+00,2.514147819779778e+00,2.172239997528506e-01,True,True,unmasked,True,0.019
0.0191,0.0191,0.0191,1,8.617626693762824e-01,-8.617626693762824e-01,9.141473720672633e-01,4.292631396636787e-02,2.511516066164027e+00,2.512608458306243e+00,2.144521056399432e-01,True,True,unmasked,True,0.0191
0.0191,0.0191,0.0191,2,8.617626693762823e-01,-8.617626693762823e-01,9.141290276758611e-01,4.293548616206914e-02,2.511490123276912e+00,2.512581761909571e+00,2.143802384906911e-01,True,True,unmasked,True,0.0191
0.0192,0.0192,0.0192,1,8.610808226764861e-01,-8.610808226764861e-01,9.137149213999097e-01,4.314253930004477e-02,2.509940211714888e+00,2.511043719866349e+00,2.116161278452307e-01,True,True,unmasked,True,0.0192
0.0192,0.0192,0.0192,2,8.610808226764863e-01,-8.610808226764863e-01,9.136962886238202e-01,4.315185568808958e-02,2.509913860990237e+00,2.511016599727018e+00,2.115432640861478e-01,True,True,unmasked,True,0.0192
0.0193,0.0193,0.0193,1,8.603993998658559e-01,-8.603993998658559e-01,9.132826458654220e-01,4.335867706728879e-02,2.508365204410829e+00,2.509479881193289e+00,2.087869102535327e-01,True,True,unmasked,True,0.0193
0.0193,0.0193,0.0193,2,8.603993998658558e-01,-8.603993998658558e-01,9.132637217112891e-01,4.336813914435537e-02,2.508338441615398e+00,2.509452332827607e+00,2.087130416047248e-01,True,True,unmasked,True,0.0193
0.0194,0.0194,0.0194,1,8.597184007503978e-01,-8.597184007503978e-01,9.128505454272881e-01,4.357472728635592e-02,2.506791043925868e+00,2.507916941906744e+00,2.059644183030003e-01,True,True,unmasked,True,0.0194
0.0194,0.0194,0.0194,2,8.597184007503976e-01,-8.597184007503976e-01,9.128313268865758e-01,4.358433655671182e-02,2.506763864804944e+00,2.507888960806940e+00,2.058895364637023e-01,True,True,unmasked,True,0.0194
0.0195,0.0195,0.0195,1,8.590378251361774e-01,-8.590378251361774e-01,9.124186200489998e-01,4.379068997549999e-02,2.505217729934108e+00,2.506354901626515e+00,2.031486177780478e-01,True,True,unmasked,True,0.0195
0.0195,0.0195,0.0195,2,8.590378251361775e-01,-8.590378251361775e-01,9.123991040979988e-01,4.380044795099997e-02,2.505190130211520e+00,2.506326483260731e+00,2.030727144267415e-01,True,True,unmasked,True,0.0195
0.0196,0.0196,0.0196,1,8.583576728293196e-01,-8.583576728293196e-01,9.119868696940545e-01,4.400656515297279e-02,2.503645262109748e+00,2.504793759972526e+00,2.003394748040737e-01,True,True,unmasked,True,0.0196
0.0196,0.0196,0.0196,2,8.583576728293195e-01,-8.583576728293195e-01,9.119670532938871e-01,4.401647335305672e-02,2.503617237487874e+00,2.504764899784809e+00,2.002625415985961e-01,True,True,unmasked,True,0.0196
0.0197,0.0197,0.0197,1,8.576779436360029e-01,-8.576779436360029e-01,9.115552943259514e-01,4.422235283702386e-02,2.502073640127061e+00,2.503233516564809e+00,1.975369558422605e-01,True,True,unmasked,True,0.0197
0.0197,0.0197,0.0197,2,8.576779436360030e-01,-8.576779436360030e-01,9.115351744225701e-01,4.423241278871447e-02,2.502045186286826e+00,2.503204209975102e+00,1.974589844199142e-01,True,True,unmasked,True,0.0197
0.0198,0.0198,0.0198,1,8.569986373624704e-01,-8.569986373624704e-01,9.111238939081985e-01,4.443805304590081e-02,2.500502863660427e+00,2.501674171023532e+00,1.947410276845331e-01,True,True,unmasked,True,0.0198
0.0198,0.0198,0.0198,2,8.569986373624704e-01,-8.569986373624704e-01,9.111034674323966e-01,4.444826628380161e-02,2.500473976261316e+00,2.501644413427669e+00,1.946620096621998e-01,True,True,unmasked,True,0.0198
0.0199,0.0199,0.0199,1,8.563197538150172e-01,-8.563197538150172e-01,9.106926684043020e-01,4.465366579784880e-02,2.498932932384295e+00,2.500115722968967e+00,1.919516574485467e-01,True,True,unmasked,True,0.0199
0.0199,0.0199,0.0199,2,8.563197538150170e-01,-8.563197538150170e-01,9.106719322717154e-01,4.466403386414201e-02,2.498903607064360e+00,2.500085509738666e+00,1.918715844228001e-01,True,True,unmasked,True,0.0199
0.02,0.02,0.02,1,8.556412928000002e-01,-8.556412928000002e-01,9.102616177777777e-01,4.486919111111112e-02,2.497363845973216e+00,2.498558172021514e+00,1.891688125728493e-01,True,True,unmasked,True,0.02
0.02,0.02,0.02,2,8.556412928000001e-01,-8.556412928000001e-01,9.102405688888890e-01,4.487971555555557e-02,2.497334078349077e+00,2.498527498504368e+00,1.890876761200608e-01,True,True,unmasked,True,0.02
0.0201,0.0201,0.0201,1,8.549632541238309e-01,-8.549632541238309e-01,9.098307419921414e-01,4.508462900392876e-02,2.495795604101819e+00,2.497001517801686e+00,1.863924608120765e-01,True,True,unmasked,True,0.0201
0.0201,0.0201,0.0201,2,8.549632541238311e-01,-8.549632541238311e-01,9.098093772322838e-01,4.509531138385757e-02,2.495765389768672e+00,2.496970379321154e+00,1.863102524885255e-01,True,True,unmasked,True,0.0201
0.0202,0.0202,0.0202,1,8.542856375929844e-01,-8.542856375929844e-01,9.094000410109184e-01,4.529997949454082e-02,2.494228206444835e+00,2.495445759930127e+00,1.836225702323027e-01,True,True,unmasked,True,0.0202
0.0202,0.0202,0.0202,2,8.542856375929841e-01,-8.542856375929841e-01,9.093783572502812e-01,4.531082137485938e-02,2.494197540976458e+00,2.495414151785528e+00,1.835392815742868e-01,True,True,unmasked,True,0.0202
0.0203,0.0203,0.0203,1,8.536084430139877e-01,-8.536084430139877e-01,9.089695147976319e-01,4.551524260118389e-02,2.492661652677065e+00,2.493890898027584e+00,1.808591092064160e-01,True,True,unmasked,True,0.0203
0.0203,0.0203,0.0203,2,8.536084430139877e-01,-8.536084430139877e-01,9.089475088912640e-01,4.552624555436781e-02,2.492630531625827e+00,2.493858815494092e+00,1.807747317303620e-01,True,True,unmasked,True,0.0203
0.0204,0.0204,0.0204,1,8.529316701934293e-01,-8.529316701934293e-01,9.085391633158141e-01,4.573041834209280e-02,2.491095942473412e+00,2.492336931714934e+00,1.781020464096499e-01,True,True,unmasked,True,0.0204
0.0204,0.0204,0.0204,2,8.529316701934294e-01,-8.529316701934294e-01,9.085168321036287e-01,4.574158394818559e-02,2.491064361370275e+00,2.492304370043568e+00,1.780165716122141e-01,True,True,unmasked,True,0.0204
0.0205,0.0205,0.0205,1,8.522553189379548e-01,-8.522553189379548e-01,9.081089865289999e-01,4.594550673549999e-02,2.489531075508861e+00,2.490783860613170e+00,1.753513508151582e-01,True,True,unmasked,True,0.0205
0.0205,0.0205,0.0205,2,8.522553189379549e-01,-8.522553189379549e-01,9.080863268357773e-01,4.595683658211111e-02,2.489499029863387e+00,2.490750815030784e+00,1.752647701733387e-01,True,True,unmasked,True,0.0205
0.0206,0.0206,0.0206,1,8.515793890542690e-01,-8.515793890542690e-01,9.076789844007280e-01,4.616050779963592e-02,2.487967051458488e+00,2.489231684343407e+00,1.726069916896950e-01,True,True,unmasked,True,0.0206
0.0206,0.0206,0.0206,2,8.515793890542689e-01,-8.515793890542689e-01,9.076559930361231e-01,4.617200348193851e-02,2.487934536758846e+00,2.489198150052689e+00,1.725192966609389e-01,True,True,unmasked,True,0.0206
0.0207,0.0207,0.0207,1,8.509038803491314e-01,-8.509038803491314e-01,9.072491568945419e-01,4.637542155272877e-02,2.486403869997452e+00,2.487680402526873e+00,1.698689385893670e-01,True,True,unmasked,True,0.0207
0.0207,0.0207,0.0207,2,8.509038803491317e-01,-8.509038803491317e-01,9.072258306530845e-01,4.638708467345757e-02,2.486370881710424e+00,2.487646374706332e+00,1.697801206116744e-01,True,True,unmasked,True,0.0207
0.0208,0.0208,0.0208,1,8.502287926293638e-01,-8.502287926293638e-01,9.068195039739899e-01,4.659024801300477e-02,2.484841530801007e+00,2.486130014784922e+00,1.671371613554892e-01,True,True,unmasked,True,0.0208
0.0208,0.0208,0.0208,2,8.502287926293635e-01,-8.502287926293635e-01,9.067958396350915e-01,4.660208018245400e-02,2.484808064371992e+00,2.486095488588880e+00,1.670472118475173e-01,True,True,unmasked,True,0.0208
0.0209,0.0209,0.0209,1,8.495541257018422e-01,-8.495541257018422e-01,9.063900256026233e-01,4.680498719868788e-02,2.483280033544489e+00,2.484580520739021e+00,1.644116301104868e-01,True,True,unmasked,True,0.0209
0.0209,0.0209,0.0209,2,8.495541257018420e-01,-8.495541257018420e-01,9.063660199305810e-01,4.681699003470912e-02,2.483246084397512e+00,2.484545491297613e+00,1.643205404716580e-01,True,True,unmasked,True,0.0209
0.021,0.021,0.021,1,8.488798793735032e-01,-8.488798793735032e-01,9.059607217439991e-01,4.701963912799995e-02,2.481719377903326e+00,2.483031920010761e+00,1.616923152539093e-01,True,True,unmasked,True,0.021
0.021,0.021,0.021,2,8.488798793735034e-01,-8.488798793735034e-01,9.059363714879989e-01,4.703181425599996e-02,2.481684941441044e+00,2.482996382429918e+00,1.616000768645155e-01,True,True,unmasked,True,0.021
0.0211,0.0211,0.0211,1,8.482060534513403e-01,-8.482060534513403e-01,9.055315923616778e-01,4.723420381916077e-02,2.480159563553034e+00,2.481484212221850e+00,1.589791874584965e-01,True,True,unmasked,True,0.0211
0.0211,0.0211,0.0211,2,8.482060534513403e-01,-8.482060534513403e-01,9.055068942558004e-01,4.724655287209935e-02,2.480124635156737e+00,2.481448161583299e+00,1.588857916798007e-01,True,True,unmasked,True,0.0211
0.0212,0.0212,0.0212,1,8.475326477424050e-01,-8.475326477424050e-01,9.051026374192238e-01,4.744868129038790e-02,2.478600590169212e+00,2.479937396994115e+00,1.562722176663278e-01,True,True,unmasked,True,0.0212
0.0212,0.0212,0.0212,2,8.475326477424051e-01,-8.475326477424051e-01,9.050775881824480e-01,4.746120590877584e-02,2.478565165198837e+00,2.479900828355367e+00,1.561776558406702e-01,True,True,unmasked,True,0.0212
0.0213,0.0213,0.0213,1,8.468596620538063e-01,-8.468596620538063e-01,9.046738568802063e-01,4.766307155989680e-02,2.477042457427553e+00,2.478391473949501e+00,1.535713770850465e-01,True,True,unmasked,True,0.0213
0.0213,0.0213,0.0213,2,8.468596620538063e-01,-8.468596620538063e-01,9.046484532164125e-01,4.767577339179359e-02,2.477006531221681e+00,2.478354382343845e+00,1.534756405359434e-01,True,True,unmasked,True,0.0213
0.0214,0.0214,0.0214,1,8.461870961927115e-01,-8.461870961927115e-01,9.042452507081983e-01,4.787737464590078e-02,2.475485165003833e+00,2.476846442710073e+00,1.508766371841473e-01,True,True,unmasked,True,0.0214
0.0214,0.0214,0.0214,2,8.461870961927113e-01,-8.461870961927113e-01,9.042194893061747e-01,4.789025534691270e-02,2.475448732879705e+00,2.476808823146568e+00,1.507797172163992e-01,True,True,unmasked,True,0.0214
0.0215,0.0215,0.0215,1,8.455149499663459e-01,-8.455149499663459e-01,9.038168188667779e-01,4.809159056661108e-02,2.473928712573919e+00,2.475302302898015e+00,1.481879696913436e-01,True,True,unmasked,True,0.0215
0.0215,0.0215,0.0215,2,8.455149499663460e-01,-8.455149499663460e-01,9.037906964002219e-01,4.810465179988888e-02,2.473891769827433e+00,2.475264150361485e+00,1.480898575911309e-01,True,True,unmasked,True,0.0215
0.0216,0.0216,0.0216,1,8.448432231819930e-01,-8.448432231819930e-01,9.033885613195266e-01,4.830571934023681e-02,2.472373099813767e+00,2.473759054135631e+00,1.455053465889882e-01,True,True,unmasked,True,0.0216
0.0216,0.0216,0.0216,2,8.448432231819930e-01,-8.448432231819930e-01,9.033620744470526e-01,4.831896277647357e-02,2.472335641719489e+00,2.473720363586653e+00,1.454060336239776e-01,True,True,unmasked,True,0.0216
0.0217,0.0217,0.0217,1,8.441719156469935e-01,-8.441719156469935e-01,9.029604780300304e-01,4.851976098498480e-02,2.470818326399416e+00,2.472216696045341e+00,1.428287401105728e-01,True,True,unmasked,True,0.0217
0.0217,0.0217,0.0217,2,8.441719156469935e-01,-8.441719156469935e-01,9.029336233951719e-01,4.853318830241406e-02,2.470780348210587e+00,2.472177462420244e+00,1.427282175300159e-01,True,True,unmasked,True,0.0217
0.0218,0.0218,0.0218,1,8.435010271687460e-01,-8.435010271687460e-01,9.025325689618798e-01,4.873371551905989e-02,2.469264392006998e+00,2.470675228249686e+00,1.401581227372861e-01,True,True,unmasked,True,0.0218
0.0218,0.0218,0.0218,2,8.435010271687460e-01,-8.435010271687460e-01,9.025053431930931e-01,4.874732840345312e-02,2.469225888955534e+00,2.470635446460535e+00,1.400563817721183e-01,True,True,unmasked,True,0.0218
0.0219,0.0219,0.0219,1,8.428305575547086e-01,-8.428305575547086e-01,9.021048340786703e-01,4.894758296066480e-02,2.467711296312732e+00,2.469134650371329e+00,1.374934671946355e-01,True,True,unmasked,True,0.0219
0.0219,0.0219,0.0219,2,8.428305575547086e-01,-8.428305575547086e-01,9.020772337893412e-01,4.896138310532963e-02,2.467672263609238e+00,2.469094315305927e+00,1.373904990575811e-01,True,True,unmasked,True,0.0219
0.022,0.022,0.022,1,8.421605066123939e-01,-8.421605066123939e-01,9.016772733439994e-01,4.916136332799997e-02,2.466159038992920e+00,2.467594962033043e+00,1.348347464491250e-01,True,True,unmasked,True,0.022
0.022,0.022,0.022,2,8.421605066123938e-01,-8.421605066123938e-01,9.016492951324433e-01,4.917535243377774e-02,2.466119471826687e+00,2.467554068554913e+00,1.347305423347872e-01,True,True,unmasked,True,0.022
0.0221,0.0221,0.0221,1,8.414908741493772e-01,-8.414908741493772e-01,9.012498867214718e-01,4.937505663926389e-02,2.464607619723961e+00,2.466056162857731e+00,1.321819337050107e-01,True,True,unmasked,True,0.0221
0.0221,0.0221,0.0221,2,8.414908741493772e-01,-8.414908741493772e-01,9.012215271709438e-01,4.938923641452782e-02,2.464567513262982e+00,2.466014705806120e+00,1.320764847899831e-01,True,True,unmasked,True,0.0221
0.0222,0.0222,0.0222,1,8.408216599732877e-01,-8.408216599732877e-01,9.008226741746949e-01,4.958866291265282e-02,2.463057038182336e+00,2.464518252468407e+00,1.295350024010911e-01,True,True,unmasked,True,0.0222
0.0222,0.0222,0.0222,2,8.408216599732875e-01,-8.408216599732875e-01,9.007939298533889e-01,4.960303507330564e-02,2.463016387573303e+00,2.464476226658271e+00,1.294282998440440e-01,True,True,unmasked,True,0.0222
0.0223,0.0223,0.0223,1,8.401528638918115e-01,-8.401528638918115e-01,9.003956356672778e-01,4.980218216636077e-02,2.461507294044605e+00,2.462981230488202e+00,1.268939262075607e-01,True,True,unmasked,True,0.0223
0.0223,0.0223,0.0223,2,8.401528638918114e-01,-8.401528638918114e-01,9.003665031283341e-01,4.981674843583268e-02,2.461466094412925e+00,2.462938630710199e+00,1.267859611493501e-01,True,True,unmasked,True,0.0223
0.0224,0.0224,0.0224,1,8.394844857126980e-01,-8.394844857126980e-01,8.999687711628397e-01,5.001561441857989e-02,2.459958386987436e+00,2.461445096540376e+00,1.242586790229570e-01,True,True,unmasked,True,0.0224
0.0224,0.0224,0.0224,2,8.394844857126976e-01,-8.394844857126976e-01,8.999392469443463e-01,5.003037652782645e-02,2.459916633437224e+00,2.461401917560860e+00,1.241494425867106e-01,True,True,unmasked,True,0.0224
0.0225,0.0225,0.0225,1,8.388165252437505e-01,-8.388165252437505e-01,8.995420806250004e-01,5.022895968750002e-02,2.458410316687573e+00,2.459909850248301e+00,1.216292349710959e-01,True,True,unmasked,True,0.0225
0.0225,0.0225,0.0225,2,8.388165252437505e-01,-8.388165252437505e-01,8.995121612500003e-01,5.024391937500000e-02,2.458368004301670e+00,2.459866086809317e+00,1.215187182623210e-01,True,True,unmasked,True,0.0225
0.0226,0.0226,0.0226,1,8.381489822928287e-01,-8.381489822928287e-01,8.991155640173825e-01,5.044221799130880e-02,2.456863082821843e+00,2.458375491235463e+00,1.190055683981067e-01,True,True,unmasked,True,0.0226
0.0226,0.0226,0.0226,2,8.381489822928286e-01,-8.381489822928286e-01,8.990852459938755e-01,5.045737700306202e-02,2.456820206661814e+00,2.458331138054735e+00,1.188937625047776e-01,True,True,unmasked,True,0.0226
0.0227,0.0227,0.0227,1,8.374818566678535e-01,-8.374818566678535e-01,8.986892213036162e-01,5.065538934819191e-02,2.455316685067168e+00,2.456842019125475e+00,1.163876538695191e-01,True,True,unmasked,True,0.0227
0.0227,0.0227,0.0227,2,8.374818566678536e-01,-8.374818566678536e-01,8.986585011245654e-01,5.067074943771716e-02,2.455273240173316e+00,2.456797070896402e+00,1.162745498621822e-01,True,True,unmasked,True,0.0227
0.0228,0.0228,0.0228,1,8.368151481768022e-01,-8.368151481768022e-01,8.982630524473337e-01,5.086847377633276e-02,2.453771123100559e+00,2.455309433542066e+00,1.137754661673834e-01,True,True,unmasked,True,0.0228
0.0228,0.0228,0.0228,2,8.368151481768024e-01,-8.368151481768024e-01,8.982319265906680e-01,5.088403670466553e-02,2.453727104491922e+00,2.455263884933713e+00,1.136610550992442e-01,True,True,unmasked,True,0.0228
0.0229,0.0229,0.0229,1,8.361488566277108e-01,-8.361488566277108e-01,8.978370574121732e-01,5.108147129391274e-02,2.452226396599111e+00,2.453777734109084e+00,1.111689802874483e-01,True,True,unmasked,True,0.0229
0.0229,0.0229,0.0229,2,8.361488566277108e-01,-8.361488566277108e-01,8.978055223407926e-01,5.109723882960333e-02,2.452181799273474e+00,2.453731579766175e+00,1.110532531944732e-01,True,True,unmasked,True,0.0229
0.023,0.023,0.023,1,8.354829818286720e-01,-8.354829818286720e-01,8.974112361617779e-01,5.129438191911113e-02,2.450682505240013e+00,2.452246920450499e+00,1.085681714363911e-01,True,True,unmasked,True,0.023
0.023,0.023,0.023,2,8.354829818286723e-01,-8.354829818286723e-01,8.973792883235558e-01,5.131035583822224e-02,2.450637324173911e+00,2.452200154993406e+00,1.084511193373985e-01,True,True,unmasked,True,0.023
0.0231,0.0231,0.0231,1,8.348175235878353e-01,-8.348175235878353e-01,8.969855886597901e-01,5.150720567010478e-02,2.449139448700527e+00,2.450716992190388e+00,1.059730150290831e-01,True,True,unmasked,True,0.0231
0.0231,0.0231,0.0231,2,8.348175235878352e-01,-8.348175235878352e-01,8.969532244875806e-01,5.152338775620958e-02,2.449093678849253e+00,2.450669610215130e+00,1.058546289258374e-01,True,True,unmasked,True,0.0231
0.0232,0.0232,0.0232,1,8.341524817134102e-01,-8.341524817134102e-01,8.965601148698621e-01,5.171994256506877e-02,2.447597226658019e+00,2.449187948952960e+00,1.033834866859298e-01,True,True,unmasked,True,0.0232
0.0232,0.0232,0.0232,2,8.341524817134099e-01,-8.341524817134099e-01,8.965273307815027e-01,5.173633460924870e-02,2.447550862955630e+00,2.449139945031191e+00,1.032637575632392e-01,True,True,unmasked,True,0.0232
0.0233,0.0233,0.0233,1,8.334878560136628e-01,-8.334878560136628e-01,8.961348147556484e-01,5.193259262217594e-02,2.446055838789935e+00,2.447659790362535e+00,1.007995622302266e-01,True,True,unmasked,True,0.0233
0.0233,0.0233,0.0233,2,8.334878560136629e-01,-8.334878560136629e-01,8.961016071539635e-01,5.194919642301851e-02,2.446008876149258e+00,2.447611159041541e+00,1.006784810560337e-01,True,True,unmasked,True,0.0233
0.0234,0.0234,0.0234,1,8.328236462969160e-01,-8.328236462969160e-01,8.957096882808054e-01,5.214515585959675e-02,2.444515284773804e+00,2.446132516043551e+00,9.822121768556924e-02,True,True,unmasked,True,0.0234
0.0234,0.0234,0.0234,2,8.328236462969159e-01,-8.328236462969159e-01,8.956760535536124e-01,5.216197322319355e-02,2.444467718086441e+00,2.446083251846236e+00,9.809877541104461e-02,True,True,unmasked,True,0.0234
0.0235,0.0235,0.0235,1,8.321598523715542e-01,-8.321598523715542e-01,8.952847354090004e-01,5.235763229550003e-02,2.442975564287261e+00,2.444606125620576e+00,9.564842927333528e-02,True,True,unmasked,True,0.0235
0.0235,0.0235,0.0235,2,8.321598523715544e-01,-8.321598523715544e-01,8.952506699291114e-01,5.237466503544447e-02,2.442927388423593e+00,2.444556223045459e+00,9.552461683296698e-02,True,True,unmasked,True,0.0235
0.0236,0.0236,0.0236,1,8.314964740460143e-01,-8.314964740460143e-01,8.948599561038965e-01,5.257002194805192e-02,2.441436677008004e+00,2.443080618718279e+00,9.308117341014366e-02,True,True,unmasked,True,0.0236
0.0236,0.0236,0.0236,2,8.314964740460145e-01,-8.314964740460145e-01,8.948254562291258e-01,5.258727188543713e-02,2.441387886817204e+00,2.443030072239486e+00,9.295598172183783e-02,True,True,unmasked,True,0.0236
0.0237,0.0237,0.0237,1,8.308335111287940e-01,-8.308335111287940e-01,8.944353503291654e-01,5.278232483541674e-02,2.439898622613834e+00,2.441555994961456e+00,9.051942670543489e-02,True,True,unmasked,True,0.0237
0.0237,0.0237,0.0237,2,8.308335111287940e-01,-8.308335111287940e-01,8.944004124023319e-01,5.279979379883355e-02,2.439849212923865e+00,2.441504799028715e+00,9.039284667059733e-02,True,True,unmasked,True,0.0237
0.0238,0.0238,0.0238,1,8.301709634284508e-01,-8.301709634284508e-01,8.940109180484865e-01,5.299454097575682e-02,2.438361400782645e+00,2.440032253975033e+00,8.796316595904674e-02,True,True,unmasked,True,0.0238
0.0238,0.0238,0.0238,2,8.301709634284510e-01,-8.301709634284510e-01,8.939755383974175e-01,5.301223080129140e-02,2.438311366400272e+00,2.439980403013660e+00,8.783518846268257e-02,True,True,unmasked,True,0.0238
0.0239,0.0239,0.0239,1,8.295088307535939e-01,-8.295088307535939e-01,8.935866592255359e-01,5.320667038723190e-02,2.436825011192399e+00,2.438509395384032e+00,8.541236815881481e-02,True,True,unmasked,True,0.0239
0.0239,0.0239,0.0239,2,8.295088307535938e-01,-8.295088307535938e-01,8.935508341630720e-01,5.322458291846378e-02,2.436774346903190e+00,2.438456883794927e+00,8.528298406961377e-02,True,True,unmasked,True,0.0239
0.024,0.024,0.024,1,8.288471129128961e-01,-8.288471129128961e-01,8.931625738240002e-01,5.341871308800000e-02,2.435289453521163e+00,2.436987418813610e+00,8.286701047827283e-02,True,True,unmasked,True,0.024
0.024,0.024,0.024,2,8.288471129128964e-01,-8.288471129128964e-01,8.931262996480007e-01,5.343685017599999e-02,2.435238154089501e+00,2.436934240973255e+00,8.273621064870285e-02,True,True,unmasked,True,0.024
0.0241,0.0241,0.0241,1,8.281858097150837e-01,-8.281858097150837e-01,8.927386618075663e-01,5.363066909621679e-02,2.433754727447083e+00,2.435466323889036e+00,8.032707027432517e-02,True,True,unmasked,True,0.0241
0.0241,0.0241,0.0241,2,8.281858097150837e-01,-8.281858097150837e-01,8.927019348009100e-01,5.364903259954468e-02,2.433702787616164e+00,2.435412474149475e+00,8.019484554072021e-02,True,True,unmasked,True,0.0241
0.0242,0.0242,0.0242,1,8.275249209689439e-01,-8.275249209689439e-01,8.923149231399278e-01,5.384253843003589e-02,2.432220832648396e+00,2.433946110235699e+00,7.779252508501133e-02,True,True,unmasked,True,0.0242
0.0242,0.0242,0.0242,2,8.275249209689438e-01,-8.275249209689438e-01,8.922777395705226e-01,5.386113021473847e-02,2.432168247140245e+00,2.433891582924546e+00,7.765886626766616e-02,True,True,unmasked,True,0.0242
0.0243,0.0243,0.0243,1,8.268644464833196e-01,-8.268644464833196e-01,8.918913577847828e-01,5.405432110760883e-02,2.430687768803427e+00,2.432426777479108e+00,7.526335262726935e-02,True,True,unmasked,True,0.0243
0.0243,0.0243,0.0243,2,8.268644464833192e-01,-8.268644464833192e-01,8.918537139055651e-01,5.407314304721762e-02,2.430634532318896e+00,2.432371566899527e+00,7.512825053052097e-02,True,True,unmasked,True,0.0243
0.0244,0.0244,0.0244,1,8.262043860671109e-01,-8.262043860671109e-01,8.914679657058301e-01,5.426601714708481e-02,2.429155535590582e+00,2.430908325244885e+00,7.273953079474726e-02,True,True,unmasked,True,0.0244
0.0244,0.0244,0.0244,2,8.262043860671111e-01,-8.262043860671111e-01,8.914298577547717e-01,5.428507112261406e-02,2.429101642809362e+00,2.430852425675590e+00,7.260297620707401e-02,True,True,unmasked,True,0.0244
0.0245,0.0245,0.0245,1,8.255447395292780e-01,-8.255447395292780e-01,8.910447468667776e-01,5.447762656661113e-02,2.427624132688367e+00,2.429390753158778e+00,7.022103765567655e-02,True,True,unmasked,True,0.0245
0.0245,0.0245,0.0245,2,8.255447395292778e-01,-8.255447395292778e-01,8.910061710668894e-01,5.449691446655554e-02,2.427569578268986e+00,2.429334158854020e+00,7.008302134977440e-02,True,True,unmasked,True,0.0245
0.0246,0.0246,0.0246,1,8.248855066788366e-01,-8.248855066788366e-01,8.906217012313347e-01,5.468914938433283e-02,2.426093559775365e+00,2.427874060846647e+00,6.770785145072855e-02,True,True,unmasked,True,0.0246
0.0246,0.0246,0.0246,2,8.248855066788368e-01,-8.248855066788368e-01,8.905826537906688e-01,5.470867310466559e-02,2.426038338355200e+00,2.427816766036211e+00,6.756836418360879e-02,True,True,unmasked,True,0.0246
0.0247,0.0247,0.0247,1,8.242266873248610e-01,-8.242266873248610e-01,8.901988287632148e-01,5.490058561839282e-02,2.424563816530250e+00,2.426358247934475e+00,6.519995059095296e-02,True,True,unmasked,True,0.0247
0.0247,0.0247,0.0247,2,8.242266873248610e-01,-8.242266873248610e-01,8.901593058748734e-01,5.492034706256339e-02,2.424507922725533e+00,2.426300246823670e+00,6.505898310402625e-02,True,True,unmasked,True,0.0247
0.0248,0.0248,0.0248,1,8.235682812764825e-01,-8.235682812764825e-01,8.897761294261358e-01,5.511193528693190e-02,2.423034902631781e+00,2.424843314048357e+00,6.269731365572118e-02,True,True,unmasked,True,0.0248
0.0248,0.0248,0.0248,2,8.235682812764824e-01,-8.235682812764824e-01,8.897361272682721e-01,5.513193636586382e-02,2.422978331037606e+00,2.424784600818013e+00,6.255485667488647e-02,True,True,unmasked,True,0.0248
0.0249,0.0249,0.0249,1,8.229102883428903e-01,-8.229102883428903e-01,8.893536031838216e-01,5.532319840808878e-02,2.421506817758810e+00,2.423329258814514e+00,6.019991939072122e-02,True,True,unmasked,True,0.0249
